COREF,start_token,end_token,prop,cat,text
613,202766,202767,PROP,PER,Mr Aaron
615,203858,203859,PROP,PER,the Graces
616,203996,203997,PROP,PER,Mr Fledgely
617,204005,204006,PROP,PER,prohibit Fledgely
618,204159,204159,PROP,PER,Tartar
619,205782,205782,PROP,PER,Monster
620,206004,206006,PROP,PER,Jack a Manory
621,206090,206090,PROP,PER,Beauty
622,206094,206094,PROP,PER,Beast
623,206437,206437,PROP,PER,Chokesmith
624,206449,206449,PROP,PER,Artichoke
626,207455,207455,PROP,PER,Veneering)â€”oh
627,208006,208006,PROP,PER,Outsiders
628,208010,208011,PROP,PER,M P.
629,208024,208024,PROP,PER,Mephistophelean
630,208101,208102,PROP,PER,Disturbed Twemlow
631,209872,209874,PROP,PER,Saint Mary Axe
632,211139,211140,PROP,PER,Jerusalem palaver
633,212389,212390,PROP,PER,JOHN PODSNAP
634,215067,215067,PROP,PER,Nominally
635,215241,215241,PROP,PER,Judah
636,215584,215584,PROP,PER,Christians
565,215822,215824,PROP,PER,Riah the Jew
637,216024,216024,PROP,PER,Cinderella
638,217697,217699,PROP,PER,Lady Belinda Whitrose
1,220088,220089,PROP,PER,Thames lightermen
640,220908,220911,PROP,PER,THE SAME RESPECTED FRIEND
641,221256,221257,PROP,PER,Mr Tootle
642,221987,221988,PROP,PER,Poor Pleasant
60,224200,224200,PROP,PER,Hymen
644,224261,224263,PROP,PER,George the Fourth
645,227218,227218,PROP,PER,Papa
646,227220,227220,PROP,PER,Mamma
647,227379,227382,PROP,PER,King Frederick of Prussia
648,228773,228778,PROP,PER,Mis â€” ter Roke â€” smith
649,233451,233451,PROP,PER,Misers
650,233665,233666,PROP,PER,Don Quixote
651,234634,234634,PROP,PER,Men
652,234685,234685,PROP,PER,Oh!â€”Sophronia
653,235034,235034,PROP,PER,burr
654,236493,236494,PROP,PER,Mr Elwes
655,236564,236565,PROP,PER,Daniel Dancer
656,237777,237779,PROP,PER,Alexander the Macedonian
657,237826,237826,PROP,PER,Plutarch
658,238057,238057,PROP,PER,Brother
659,238580,238580,PROP,PER,Chester
660,239298,239298,PROP,PER,Caulfield
661,239303,239303,PROP,PER,Wilson
662,239496,239497,PROP,PER,Jemmy Taylor
663,240196,240196,PROP,PER,Merryweather
664,240311,240312,PROP,PER,John Overs
665,240316,240317,PROP,PER,John Little
666,240321,240322,PROP,PER,Dick Jarrel
667,240324,240325,PROP,PER,John Elwes
